userID,age,gender,country,total_play_time,avg_session_time,games_played,in_game_purchases,last_login,friend_count,churn,game_genre,max_level_achieved,daily_play_time,subscription_status,device_type,number_of_sessions,social_interactions,achievement_points,favorite_game_mode
06075,47,Other,UK,697,78,13,46,18,153,1,RPG,6,161,Yes,PC,38,1,5853,Multiplayer
06076,30,Male,Japan,866,104,27,87,2,147,0,RPG,23,119,Yes,Console,5,434,4446,Multiplayer
06077,18,Female,Brazil,847,38,5,170,6,115,1,Adventure,6,95,Yes,PC,34,245,4182,Single-player
06078,51,Female,USA,559,88,17,151,11,104,0,RPG,22,239,No,Mobile,15,417,4937,Single-player
06079,32,Other,Canada,262,98,5,175,29,77,0,RPG,31,285,No,Console,25,162,7369,Single-player
06080,31,Male,USA,295,86,26,318,15,172,0,Strategy,19,143,Yes,Console,3,367,9928,Single-player
06081,46,Female,Australia,314,53,24,144,12,63,1,RPG,8,175,No,Console,9,170,6184,Coop
06082,51,Female,South Korea,291,97,3,324,17,29,1,Adventure,8,181,No,PC,40,116,4264,Multiplayer
06083,35,Other,France,683,88,9,309,23,180,0,Action,20,158,Yes,Mobile,25,10,7583,Coop
06084,24,Male,France,875,97,9,221,16,177,1,Adventure,24,161,No,PC,12,115,3089,Coop
06085,46,Male,Germany,30,99,22,397,26,189,1,Adventure,13,61,No,Console,42,287,7646,Single-player
06086,48,Male,India,681,92,4,14,28,169,0,Action,41,207,No,Mobile,49,421,3072,Multiplayer
06087,42,Male,Australia,43,66,20,456,23,155,0,Strategy,7,87,Yes,PC,7,227,5944,Multiplayer
06088,55,Other,Japan,938,33,11,461,8,57,0,Simulation,8,143,Yes,Mobile,26,46,4609,Multiplayer
06089,31,Female,France,554,28,17,137,13,30,1,Simulation,27,30,No,PC,11,361,3385,Coop
06090,25,Female,South Korea,942,115,14,249,4,89,0,Adventure,43,179,Yes,Mobile,41,464,9496,Coop
06091,44,Male,USA,133,26,10,149,10,99,1,Strategy,3,198,No,PC,31,468,8824,Single-player
06092,19,Male,Germany,348,78,5,350,19,127,1,Strategy,17,299,Yes,Mobile,15,350,8291,Multiplayer
06093,34,Male,Canada,218,70,21,268,5,58,1,Strategy,5,126,Yes,Console,49,260,5003,Coop
06094,54,Female,Australia,449,13,21,80,5,110,0,Strategy,38,230,Yes,Console,34,447,7654,Multiplayer
06095,31,Female,India,503,31,28,64,23,115,0,Adventure,47,115,No,Console,21,341,5179,Multiplayer
06096,42,Male,Japan,85,83,17,141,7,11,1,RPG,9,279,Yes,PC,6,180,2793,Multiplayer
06097,47,Other,Germany,250,94,16,299,0,44,0,Simulation,6,253,Yes,Mobile,31,28,9076,Multiplayer
06098,46,Female,Canada,264,98,1,422,8,65,1,Simulation,8,115,Yes,Console,26,124,3257,Coop
06099,37,Female,India,522,15,10,418,9,103,0,Action,44,114,No,PC,17,128,9812,Coop
06100,38,Male,India,79,39,12,246,16,195,1,Adventure,26,141,Yes,PC,40,157,5136,Coop
06101,39,Other,Germany,620,102,18,372,2,159,0,Simulation,48,289,No,PC,46,409,2763,Multiplayer
06102,52,Male,USA,460,84,1,192,22,168,0,Adventure,20,237,Yes,Mobile,10,341,3160,Multiplayer
06103,54,Male,Japan,629,20,29,282,20,97,0,Adventure,26,275,Yes,Mobile,38,265,816,Coop
06104,33,Other,UK,251,57,24,253,21,182,1,Strategy,3,77,No,Mobile,6,396,3025,Coop
06105,34,Other,India,17,55,28,172,12,68,1,Action,48,34,Yes,Mobile,28,280,1182,Single-player
06106,33,Other,France,255,36,12,312,7,4,0,Adventure,25,62,Yes,Mobile,46,14,2210,Multiplayer
06107,19,Female,UK,244,28,20,277,19,62,1,Simulation,15,175,Yes,PC,3,0,5540,Single-player
06108,21,Male,South Korea,152,95,6,289,13,3,0,Simulation,11,172,Yes,PC,45,74,2573,Multiplayer
06109,38,Female,Germany,608,101,8,392,29,114,1,Action,32,214,Yes,PC,16,427,9151,Coop
06110,56,Other,India,499,68,14,305,19,40,1,Adventure,32,213,Yes,Console,49,112,498,Coop
06111,51,Female,France,457,77,5,309,7,139,0,Strategy,6,30,Yes,Mobile,24,34,1408,Multiplayer
06112,47,Other,South Korea,697,110,22,185,18,164,1,Action,2,28,No,PC,37,140,4260,Multiplayer
06113,23,Other,UK,541,63,4,355,12,97,0,Adventure,23,280,No,Mobile,36,146,3223,Coop
06114,34,Male,Canada,114,92,22,495,5,54,0,Action,29,223,Yes,Console,9,175,5200,Multiplayer
06115,56,Male,Australia,752,26,16,223,3,44,1,Strategy,7,222,No,Console,35,395,4267,Single-player
06116,42,Male,UK,768,59,6,61,5,155,0,RPG,30,261,No,PC,43,200,9015,Multiplayer
06117,22,Female,Australia,446,49,3,421,19,58,1,RPG,16,36,No,Console,46,339,1359,Single-player
06118,22,Male,France,352,109,4,83,1,134,0,RPG,1,144,Yes,Mobile,15,337,6144,Single-player
06119,37,Other,India,624,96,22,26,9,187,1,Strategy,13,286,No,Mobile,11,127,3958,Single-player
06120,33,Male,Australia,846,101,8,380,10,180,0,Strategy,36,57,No,PC,16,371,2541,Coop
06121,58,Female,Germany,540,20,29,319,10,167,0,Action,1,129,Yes,Console,8,191,8890,Coop
06122,54,Male,France,321,23,14,130,2,120,1,Simulation,22,262,No,PC,42,152,6171,Coop
06123,57,Male,India,458,22,7,126,10,124,0,Strategy,37,149,No,PC,39,261,9665,Single-player
06124,26,Male,France,948,97,4,10,7,51,1,Strategy,29,3,Yes,Mobile,31,4,7035,Single-player
06125,22,Female,UK,225,89,19,279,28,10,1,RPG,16,84,Yes,PC,46,165,5387,Coop
06126,59,Other,France,755,37,11,284,16,95,0,RPG,44,98,Yes,Mobile,17,110,904,Multiplayer
06127,19,Other,UK,360,103,15,196,26,177,0,RPG,9,200,No,PC,23,395,5215,Coop
06128,26,Other,Germany,530,53,24,224,25,49,0,Simulation,25,91,No,Mobile,7,438,1097,Single-player
06129,53,Male,Japan,833,114,16,263,21,95,1,RPG,38,137,No,Mobile,42,65,8753,Multiplayer
06130,39,Male,Germany,111,72,6,274,24,122,0,RPG,22,214,Yes,PC,32,253,6351,Coop
06131,39,Female,South Korea,211,112,12,67,0,47,0,Simulation,41,151,No,PC,47,66,8333,Single-player
06132,39,Other,UK,232,115,8,232,15,181,0,RPG,2,131,Yes,PC,11,153,1168,Multiplayer
06133,51,Male,India,947,70,25,98,28,133,0,Action,1,175,Yes,Console,33,50,7596,Single-player
06134,46,Male,Brazil,158,100,25,221,19,49,0,Action,10,215,Yes,PC,2,414,6995,Single-player
06135,55,Male,Japan,571,26,10,452,6,81,1,Adventure,35,57,No,Mobile,39,133,5883,Coop
06136,50,Female,Germany,884,59,11,123,21,130,0,Action,24,193,Yes,Mobile,0,29,3156,Multiplayer
06137,35,Other,Brazil,323,35,9,303,21,40,0,Simulation,24,295,Yes,Mobile,28,479,3901,Multiplayer
06138,24,Female,Canada,92,16,26,423,24,27,0,RPG,44,47,No,PC,4,209,8936,Coop
06139,18,Other,Brazil,247,108,17,101,7,159,0,Adventure,47,180,Yes,Console,37,38,7944,Coop
06140,50,Other,South Korea,669,88,28,450,12,166,0,Strategy,46,261,Yes,Console,20,264,8045,Coop
06141,18,Male,South Korea,140,25,14,399,28,198,1,Strategy,10,246,No,Mobile,33,354,97,Single-player
06142,41,Male,Germany,910,94,3,319,4,190,0,Action,38,61,No,Console,29,72,6406,Single-player
06143,21,Male,Brazil,403,26,9,263,26,146,0,Adventure,20,35,Yes,Console,19,318,8133,Multiplayer
06144,21,Male,Australia,929,118,20,364,29,128,1,Strategy,12,276,Yes,PC,30,363,1613,Multiplayer
06145,35,Male,India,731,99,26,388,27,160,0,Strategy,23,152,No,Mobile,23,69,6014,Multiplayer
06146,44,Other,Canada,403,44,28,229,26,32,1,Strategy,23,53,Yes,Mobile,42,482,6940,Coop
06147,49,Male,UK,817,93,18,122,17,10,0,Action,9,115,Yes,Console,39,131,1667,Coop
06148,50,Male,USA,600,93,17,226,11,187,0,Action,4,26,No,Mobile,36,413,907,Single-player
06149,45,Female,Australia,666,32,5,455,15,27,0,Adventure,29,77,Yes,PC,1,172,2670,Multiplayer
06150,59,Female,Canada,413,78,20,227,2,189,1,Action,27,131,No,Console,9,281,3189,Multiplayer
06151,58,Other,Canada,439,18,21,152,11,46,0,Action,29,109,Yes,Console,42,329,5425,Single-player
06152,53,Other,USA,232,96,27,308,25,144,0,Simulation,4,263,Yes,PC,29,325,1795,Coop
06153,23,Female,South Korea,979,27,21,304,18,73,0,Action,2,218,Yes,PC,38,414,384,Single-player
06154,33,Female,Canada,192,102,24,327,19,71,0,Adventure,7,125,Yes,PC,1,25,9711,Coop
06155,51,Male,Australia,98,84,6,148,17,136,0,Action,43,292,Yes,PC,36,70,5935,Multiplayer
06156,40,Male,Germany,950,116,3,306,7,82,1,Action,48,130,Yes,Console,2,391,3220,Coop
06157,59,Other,France,112,57,16,429,23,113,1,Simulation,42,176,No,Mobile,11,60,5016,Single-player
06158,41,Female,France,618,81,15,8,29,7,1,Adventure,47,283,No,PC,34,246,9063,Multiplayer
06159,30,Other,France,535,100,25,319,12,186,0,Strategy,34,101,No,Mobile,0,212,5260,Multiplayer
06160,35,Male,Australia,280,75,8,223,27,68,0,Simulation,12,117,Yes,Mobile,0,37,8119,Multiplayer
06161,30,Other,India,999,32,9,491,7,77,0,Action,27,214,Yes,PC,28,47,4714,Coop
06162,54,Other,UK,948,94,4,460,9,44,0,RPG,22,140,Yes,Mobile,35,61,6435,Single-player
06163,56,Other,USA,715,19,13,22,13,160,0,Simulation,15,249,No,Mobile,8,352,7089,Single-player
06164,59,Male,Japan,522,47,24,443,14,106,1,Simulation,43,168,Yes,Mobile,11,271,5210,Multiplayer
06165,34,Other,South Korea,349,68,27,442,20,37,0,Adventure,10,113,Yes,Mobile,11,258,4899,Coop
06166,32,Male,France,315,77,3,391,14,190,0,Strategy,35,109,Yes,Console,9,61,1257,Coop
06167,35,Female,Brazil,716,94,21,191,25,139,1,Strategy,40,156,No,Console,21,439,2570,Single-player
06168,40,Other,South Korea,942,110,7,226,5,66,0,Strategy,20,49,No,PC,37,322,5276,Multiplayer
06169,47,Other,Australia,920,52,16,53,13,103,0,Simulation,32,55,No,Mobile,18,354,7760,Coop
06170,51,Male,India,499,21,17,91,5,156,0,RPG,20,144,Yes,Console,42,470,8044,Coop
06171,21,Other,India,536,62,17,14,22,149,0,Adventure,5,28,Yes,PC,12,267,4259,Coop
06172,20,Male,France,912,119,19,307,0,161,0,RPG,29,55,No,Mobile,38,343,9035,Coop
06173,24,Other,Brazil,651,23,20,476,9,69,0,Strategy,27,231,Yes,Mobile,19,228,503,Multiplayer
06174,35,Female,Japan,634,61,17,178,18,98,0,Simulation,26,51,Yes,Console,49,380,5337,Single-player
06175,59,Female,France,435,93,24,3,10,166,0,Strategy,11,1,Yes,PC,35,438,555,Multiplayer
06176,24,Female,USA,522,81,2,417,2,143,0,RPG,29,288,No,Mobile,45,396,4154,Single-player
06177,57,Other,South Korea,777,100,27,100,26,158,1,Strategy,44,186,No,Console,46,270,8750,Multiplayer
06178,23,Other,Germany,592,110,5,407,22,176,0,Action,20,236,No,Console,35,390,3475,Single-player
06179,39,Female,South Korea,443,70,16,404,29,43,0,Adventure,43,166,No,PC,25,407,9125,Coop
06180,18,Female,Brazil,821,50,29,129,5,45,1,RPG,6,54,Yes,Console,23,497,8301,Coop
06181,21,Male,France,620,30,22,6,8,128,0,Action,8,34,No,PC,14,491,8386,Multiplayer
06182,46,Male,USA,207,57,11,183,24,121,1,Strategy,45,286,No,PC,39,396,3745,Single-player
06183,38,Female,Brazil,830,65,22,330,8,43,0,Adventure,47,158,No,PC,43,274,5454,Single-player
06184,43,Female,UK,755,44,6,331,28,83,1,Adventure,2,25,Yes,PC,34,66,9144,Multiplayer
06185,31,Other,Brazil,275,53,11,451,3,86,0,Adventure,27,235,Yes,Mobile,19,4,9979,Coop
06186,26,Female,Australia,496,48,1,34,2,83,0,Simulation,38,223,No,Mobile,22,177,1873,Multiplayer
06187,29,Male,Brazil,772,24,19,231,19,95,0,Adventure,20,240,Yes,Console,20,484,4134,Single-player
06188,59,Male,Japan,296,21,3,153,18,45,1,Action,30,121,No,Console,15,234,5542,Coop
06189,23,Male,France,373,107,8,401,22,71,0,RPG,29,187,No,PC,33,371,2632,Coop
06190,37,Male,Australia,574,17,22,63,10,180,0,Action,2,147,No,Mobile,3,73,8520,Coop
06191,41,Male,Brazil,183,110,18,246,18,160,0,Strategy,15,174,Yes,Console,7,447,1335,Multiplayer
06192,44,Male,Australia,31,103,13,377,16,172,1,Simulation,33,1,Yes,PC,45,175,2607,Single-player
06193,55,Female,USA,282,76,1,55,7,191,0,Simulation,11,230,No,Console,17,375,9780,Coop
06194,25,Male,Germany,835,103,20,228,5,93,0,Strategy,40,62,Yes,Mobile,22,176,3492,Coop
06195,18,Male,Australia,872,102,17,463,4,130,0,RPG,24,204,Yes,PC,17,211,3313,Coop
06196,41,Male,South Korea,431,10,5,310,7,151,1,Simulation,41,69,No,Console,36,207,8019,Coop
06197,24,Male,UK,518,89,12,395,26,158,0,Strategy,15,41,Yes,Mobile,15,318,9124,Single-player
06198,36,Female,India,685,51,11,488,7,70,0,Strategy,5,263,No,Mobile,25,363,4915,Single-player
06199,39,Other,UK,461,40,24,252,2,39,0,Strategy,9,281,Yes,Mobile,25,111,4605,Single-player
06200,52,Other,Brazil,870,83,26,487,18,177,1,Strategy,4,73,Yes,Mobile,17,262,7642,Single-player
06201,47,Other,Germany,983,39,18,292,15,73,0,Adventure,27,183,No,PC,34,353,9270,Single-player
06202,46,Other,UK,367,52,8,51,9,14,0,RPG,42,64,No,Mobile,19,289,8522,Coop
06203,39,Male,India,657,35,29,402,22,118,1,Strategy,4,170,Yes,PC,19,334,3274,Multiplayer
06204,28,Other,Japan,251,21,24,14,2,20,1,Adventure,37,34,No,Mobile,31,260,1127,Multiplayer
06205,37,Other,Japan,165,113,22,382,8,20,0,Adventure,13,246,Yes,Mobile,10,440,9816,Multiplayer
06206,46,Female,Germany,614,68,24,341,7,59,1,Action,21,192,No,Mobile,12,457,6513,Single-player
06207,58,Female,India,999,78,13,339,7,105,1,Strategy,11,195,Yes,Mobile,33,169,1362,Multiplayer
06208,59,Female,India,704,82,2,362,24,64,0,Adventure,12,87,Yes,Console,12,363,1810,Coop
06209,51,Male,USA,528,20,23,179,7,148,0,Action,14,255,No,Mobile,27,71,2411,Coop
06210,18,Male,Canada,601,56,16,76,19,182,1,Action,45,152,Yes,PC,6,84,9432,Multiplayer
06211,48,Male,Australia,370,32,12,214,6,68,0,Strategy,36,38,Yes,Mobile,32,44,326,Multiplayer
06212,47,Female,Germany,597,90,8,222,13,109,0,Simulation,13,29,Yes,Console,21,383,4506,Multiplayer
06213,35,Other,France,102,52,4,153,21,25,1,Adventure,5,198,No,PC,26,198,8736,Single-player
06214,34,Female,USA,593,86,14,44,16,74,1,Simulation,21,282,Yes,PC,30,423,6249,Single-player
06215,55,Male,Japan,125,90,9,351,11,54,1,Action,9,132,Yes,Console,39,370,6924,Multiplayer
06216,31,Female,USA,37,96,11,20,4,112,1,Simulation,33,153,No,Mobile,5,264,8398,Single-player
06217,40,Other,Brazil,347,48,16,80,1,45,0,Simulation,44,245,Yes,Mobile,39,63,7602,Coop
06218,42,Male,Australia,212,82,6,476,24,189,0,Strategy,17,183,Yes,PC,28,246,6470,Single-player
06219,32,Other,France,318,91,12,52,14,69,0,Action,27,206,No,PC,29,362,6833,Single-player
06220,39,Other,Germany,997,64,19,156,10,181,1,RPG,1,43,Yes,PC,22,220,9215,Single-player
06221,20,Male,Brazil,736,27,16,431,14,131,1,Adventure,5,244,No,PC,34,315,6945,Single-player
06222,36,Other,Canada,733,103,13,469,12,172,1,Strategy,12,88,Yes,Console,31,147,3871,Single-player
06223,51,Female,France,425,51,4,368,18,53,0,Strategy,25,95,Yes,PC,45,16,4883,Single-player
06224,52,Other,India,246,117,12,146,11,180,0,RPG,25,25,No,PC,4,38,6431,Multiplayer
06225,18,Other,France,647,35,4,181,14,171,0,Strategy,12,68,No,PC,2,318,1831,Single-player
06226,38,Other,USA,285,27,17,77,11,86,0,Action,11,9,No,Mobile,41,277,1772,Multiplayer
06227,46,Female,South Korea,230,94,14,382,22,95,1,Strategy,30,74,No,Console,38,326,2727,Single-player
06228,23,Other,Brazil,319,114,29,118,17,119,0,Strategy,48,56,No,Mobile,43,428,7956,Multiplayer
06229,54,Other,USA,511,50,26,358,22,35,0,RPG,27,1,No,Mobile,14,118,4363,Coop
06230,18,Female,India,520,51,17,342,28,33,0,Adventure,17,156,Yes,Console,1,155,2083,Multiplayer
06231,18,Male,Japan,224,42,1,104,3,179,0,Adventure,30,107,No,Mobile,30,249,8972,Single-player
06232,44,Male,USA,505,52,20,1,10,133,1,Simulation,3,85,No,PC,32,133,2155,Multiplayer
06233,38,Male,France,824,23,1,114,21,165,0,Action,11,74,Yes,PC,32,208,8112,Multiplayer
06234,33,Other,Canada,106,64,22,31,14,85,0,RPG,49,132,Yes,PC,13,247,562,Single-player
06235,57,Male,France,698,67,2,357,24,32,0,Adventure,33,203,Yes,Console,29,65,1903,Coop
06236,43,Female,France,732,19,17,61,23,54,1,RPG,47,124,No,PC,33,60,1561,Multiplayer
06237,33,Other,Brazil,606,37,23,96,24,22,0,Simulation,9,130,No,PC,46,484,3979,Multiplayer
06238,45,Other,Germany,706,23,22,377,29,124,0,Adventure,18,223,No,Mobile,48,135,3423,Multiplayer
06239,18,Other,Australia,753,92,1,134,4,43,0,RPG,1,277,No,PC,28,390,2990,Single-player
06240,53,Male,France,741,35,12,495,4,99,0,Action,6,283,No,Console,7,207,4394,Multiplayer
06241,27,Male,France,330,83,13,97,19,27,1,Action,34,217,Yes,Mobile,12,193,9209,Single-player
06242,34,Male,Australia,4,26,14,451,24,63,1,Simulation,5,44,Yes,Console,48,21,3022,Multiplayer
06243,40,Other,Canada,862,43,10,214,29,47,0,Adventure,3,202,Yes,Console,15,298,1393,Single-player
06244,24,Female,Brazil,467,23,12,83,9,58,0,Adventure,26,26,Yes,Mobile,24,176,1697,Single-player
06245,24,Other,Japan,515,35,25,405,23,58,0,Action,37,106,No,Console,42,326,3150,Coop
06246,32,Female,India,775,43,22,493,21,42,1,Simulation,40,262,No,PC,39,409,8947,Multiplayer
06247,51,Other,India,937,92,18,156,9,170,0,Strategy,6,229,Yes,Console,32,353,4635,Coop
06248,21,Female,USA,764,33,7,106,29,140,0,Action,11,122,Yes,Mobile,38,53,553,Coop
06249,31,Other,Brazil,162,104,19,488,29,71,0,Action,11,298,Yes,Mobile,2,38,1467,Single-player
06250,31,Other,South Korea,652,113,15,356,21,42,0,RPG,43,25,Yes,PC,12,395,3226,Coop
06251,33,Female,Japan,900,79,7,130,5,12,0,Simulation,40,252,Yes,PC,37,168,1651,Single-player
06252,24,Female,India,807,29,14,21,5,162,0,Strategy,38,249,Yes,Console,45,482,3307,Multiplayer
06253,49,Female,South Korea,530,48,9,83,22,138,0,Simulation,16,120,No,Mobile,12,257,2863,Coop
06254,36,Female,Germany,81,54,5,88,5,148,1,Simulation,20,49,Yes,Mobile,25,179,195,Coop
06255,19,Female,South Korea,480,43,1,225,23,199,0,Action,20,299,No,PC,33,476,1706,Multiplayer
06256,27,Female,South Korea,892,31,16,105,6,105,0,Action,26,231,Yes,Console,10,83,641,Multiplayer
06257,34,Female,Japan,515,80,5,436,17,153,0,Action,35,126,Yes,PC,32,308,461,Single-player
06258,54,Female,Germany,639,42,24,348,25,93,0,RPG,40,0,Yes,PC,20,438,4297,Single-player
06259,29,Other,South Korea,186,15,8,440,3,49,0,Strategy,45,290,No,PC,22,18,6547,Multiplayer
06260,23,Female,Australia,145,25,19,393,13,48,1,Strategy,42,295,No,Mobile,39,228,9397,Coop
06261,39,Female,UK,151,81,20,358,10,102,1,Simulation,25,199,Yes,Mobile,20,492,8066,Coop
06262,49,Other,France,362,118,12,494,6,89,1,Action,30,65,No,Mobile,38,409,1942,Coop
06263,58,Other,Canada,92,32,8,100,17,90,0,Simulation,40,11,No,Mobile,45,164,1210,Coop
06264,37,Male,France,30,27,8,295,19,85,0,Action,25,114,No,Console,17,396,7809,Coop
06265,18,Male,USA,825,23,23,369,1,12,0,Simulation,10,199,Yes,Mobile,10,342,5408,Multiplayer
06266,23,Female,South Korea,539,59,6,147,1,166,0,Simulation,45,250,No,Console,16,152,8368,Multiplayer
06267,36,Female,India,648,70,20,380,29,182,1,RPG,35,168,Yes,Mobile,48,441,3436,Coop
06268,35,Male,Brazil,940,45,26,229,6,6,0,RPG,27,84,No,Mobile,41,174,5871,Single-player
06269,23,Male,USA,601,24,29,86,10,170,0,Simulation,4,222,No,Mobile,0,406,4244,Coop
06270,50,Female,Japan,48,14,9,10,17,41,0,Action,16,287,No,Mobile,2,386,4925,Coop
06271,40,Male,Brazil,878,62,2,135,19,185,1,Simulation,29,147,No,Console,4,434,7836,Single-player
06272,40,Female,Brazil,257,119,18,92,6,139,0,Action,35,238,No,PC,23,77,4477,Multiplayer
06273,43,Other,Japan,517,57,1,291,21,12,0,Adventure,21,82,Yes,PC,38,462,6934,Coop
06274,30,Other,Australia,540,88,11,152,19,11,0,Strategy,41,174,No,PC,31,290,5088,Multiplayer
06275,24,Male,France,409,20,15,422,24,37,0,Simulation,31,221,Yes,Mobile,17,77,5244,Coop
06276,32,Other,USA,155,11,12,353,4,2,0,Adventure,19,114,No,PC,40,235,4044,Single-player
06277,44,Other,France,774,96,3,366,1,199,0,Simulation,44,72,Yes,Console,45,144,9536,Coop
06278,43,Other,Germany,545,33,19,95,13,61,0,RPG,38,145,No,Console,44,249,7182,Coop
06279,50,Other,India,439,91,20,61,6,158,0,Strategy,32,111,No,Console,39,5,1084,Multiplayer
06280,32,Female,USA,236,77,19,360,9,199,0,Simulation,4,187,Yes,PC,47,57,4825,Multiplayer
06281,53,Female,Japan,649,88,10,470,27,36,0,RPG,14,285,Yes,Console,19,339,9236,Coop
06282,44,Male,South Korea,367,21,16,404,17,23,1,RPG,1,284,No,Mobile,1,175,8335,Coop
06283,22,Other,USA,999,68,6,402,7,91,1,Adventure,40,179,No,Console,7,393,5265,Single-player
06284,19,Other,USA,56,76,9,408,22,67,0,RPG,19,157,No,PC,1,269,1292,Coop
06285,50,Other,UK,174,41,8,86,15,63,0,Adventure,48,238,No,PC,42,410,2315,Single-player
06286,33,Male,Japan,213,45,22,210,13,143,1,Action,32,67,No,PC,17,451,7391,Multiplayer
06287,40,Female,Japan,26,30,16,388,27,17,1,Action,8,177,Yes,PC,9,210,5662,Single-player
06288,55,Other,France,806,79,8,382,8,67,0,Action,5,58,No,Console,2,51,5295,Coop
06289,33,Female,India,917,75,24,82,5,167,0,Action,8,30,Yes,Console,43,111,378,Multiplayer
06290,31,Male,Japan,118,18,26,226,6,57,1,Simulation,49,169,No,Mobile,1,495,1330,Single-player
06291,46,Female,Canada,146,85,22,11,25,122,0,Adventure,6,160,Yes,Console,47,306,5774,Multiplayer
06292,43,Other,Japan,867,53,18,358,29,44,1,Action,35,240,Yes,Mobile,33,300,2919,Single-player
06293,52,Female,Canada,264,68,5,152,29,52,0,RPG,11,18,No,PC,5,193,517,Coop
06294,32,Female,South Korea,402,33,20,4,8,26,0,Adventure,13,258,No,Mobile,46,359,2331,Coop
06295,20,Male,India,257,72,12,75,6,117,1,Simulation,25,170,No,Console,42,56,6884,Single-player
06296,40,Male,Australia,859,87,6,410,8,35,0,Action,29,52,No,PC,20,154,955,Multiplayer
06297,46,Male,USA,188,50,2,3,23,195,0,Adventure,20,232,Yes,Console,15,46,6871,Single-player
06298,51,Male,India,826,85,4,371,20,99,0,Strategy,35,270,Yes,PC,45,215,9437,Coop
06299,50,Female,France,742,100,16,82,6,140,1,Action,26,108,Yes,Mobile,15,425,5775,Multiplayer
06300,58,Female,USA,981,83,29,428,11,178,1,Adventure,20,113,No,Console,1,318,455,Single-player
06301,58,Male,Canada,498,116,24,430,22,175,0,Action,39,208,Yes,PC,15,313,9488,Multiplayer
06302,40,Male,Brazil,709,11,14,471,16,187,1,Strategy,43,8,Yes,Console,31,67,7167,Multiplayer
06303,24,Other,India,238,104,17,361,19,105,0,RPG,41,193,No,PC,37,449,8433,Coop
06304,20,Other,France,326,37,19,411,20,100,0,RPG,47,104,No,Console,15,301,7630,Multiplayer
06305,49,Male,Canada,69,25,4,480,11,110,1,Strategy,44,247,No,Mobile,7,238,8940,Coop
06306,48,Female,France,928,68,18,34,21,197,1,Adventure,44,57,No,Console,46,149,3576,Single-player
06307,35,Male,France,763,10,12,241,22,178,0,Simulation,6,256,Yes,Console,26,84,6023,Coop
06308,24,Female,France,973,95,2,143,4,13,0,Action,17,93,Yes,PC,3,309,9872,Multiplayer
06309,58,Female,India,704,10,6,395,17,170,0,Simulation,27,252,No,Console,31,333,5237,Coop
06310,18,Other,Brazil,24,40,6,79,4,2,0,Action,41,217,No,Mobile,20,339,7281,Multiplayer
06311,31,Male,Canada,581,31,3,74,4,152,0,Simulation,43,81,Yes,Console,13,97,5577,Single-player
06312,49,Male,Australia,155,107,8,298,6,33,0,Action,19,247,No,PC,49,250,4867,Coop
06313,23,Female,Canada,657,85,12,283,28,197,1,RPG,42,256,No,Console,4,467,4236,Multiplayer
06314,56,Male,Japan,830,68,3,214,2,183,0,Action,32,288,Yes,Mobile,23,32,1367,Multiplayer
